MET_DATETIME,ID_NUM,ID_NAME,MET_DATE,MET_TIME,LAT,LON,WDIR,WSPD,T_DB,DP,QNH
31/01/2020 12:00,94866,YMML,31/01/2020 0:00,200,-37.67,144.83,360,17,38.7,8.7,1006.6
31/01/2020 12:30,94866,YMML,31/01/2020 0:00,230,-37.67,144.83,360,19,40.8,10.2,1006
31/01/2020 13:00,94866,YMML,31/01/2020 0:00,300,-37.67,144.83,340,18,41.9,12.3,1005.4
31/01/2020 13:01,94866,YMML,31/01/2020 0:00,301,-37.67,144.83,340,19,42.1,12.4,1005.3
31/01/2020 13:30,94866,YMML,31/01/2020 0:00,330,-37.67,144.83,330,18,42.2,11.8,1005
31/01/2020 14:00,94866,YMML,31/01/2020 0:00,400,-37.67,144.83,290,18,41.4,12.5,1004.4
31/01/2020 14:01,94866,YMML,,,,,,35,42.1,12.4,
31/01/2020 14:09,94866,YMML,31/01/2020 0:00,409,-37.67,144.83,360,21,41.9,12.6,1004
31/01/2020 14:13,94866,YMML,31/01/2020 0:00,413,-37.67,144.83,350,20,42.5,13.1,1004.2
31/01/2020 14:30,94866,YMML,31/01/2020 0:00,430,-37.67,144.83,340,19,41.5,12.9,1004
31/01/2020 14:45,94866,YMML,31/01/2020 0:00,445,-37.67,144.83,350,33,35.2,17.9,1004.9
31/01/2020 14:48,94866,YMML,31/01/2020 0:00,448,-37.67,144.83,330,28,26.3,23.1,1005.8
31/01/2020 14:49,94866,YMML,31/01/2020 0:00,449,-37.67,144.83,330,29,27.7,21.3,1006.4
31/01/2020 15:00,94866,YMML,31/01/2020 0:00,500,-37.67,144.83,310,9,33.9,21.6,1004.5
31/01/2020 15:13,94866,YMML,,,,,,33,42.5,13.1,
31/01/2020 15:30,94866,YMML,31/01/2020 0:00,530,-37.67,144.83,320,7,36.6,20.7,1003.9
31/01/2020 15:45,94866,YMML,,,,,,41,35.2,17.9,
31/01/2020 16:00,94866,YMML,31/01/2020 0:00,600,-37.67,144.83,280,10,40.3,16.9,1003.1
31/01/2020 16:30,94866,YMML,31/01/2020 0:00,630,-37.67,144.83,300,14,40.7,16,1002.6
31/01/2020 16:38,94866,YMML,31/01/2020 0:00,638,-37.67,144.83,300,16,41.1,13,1002.5
31/01/2020 17:00,94866,YMML,31/01/2020 0:00,700,-37.67,144.83,320,18,41.8,12.7,1002.3
31/01/2020 17:30,94866,YMML,31/01/2020 0:00,730,-37.67,144.83,320,15,41.6,13.1,1001.9
31/01/2020 17:38,94866,YMML,,,,,,30,41.1,13,
31/01/2020 18:00,94866,YMML,31/01/2020 0:00,800,-37.67,144.83,310,14,39.7,13.2,1002.1
31/01/2020 18:02,94866,YMML,31/01/2020 0:00,802,-37.67,144.83,310,15,39.8,13.1,1002.2
31/01/2020 18:30,94866,YMML,31/01/2020 0:00,830,-37.67,144.83,290,17,38.7,13.2,1002.7
31/01/2020 18:44,94866,YMML,31/01/2020 0:00,844,-37.67,144.83,300,15,37.8,13.7,1003.6
31/01/2020 18:45,94866,YMML,31/01/2020 0:00,845,-37.67,144.83,300,17,37.5,14.1,1003.7
31/01/2020 18:46,94866,YMML,31/01/2020 0:00,846,-37.67,144.83,290,34,37.2,14.1,1003.7
31/01/2020 18:49,94866,YMML,31/01/2020 0:00,849,-37.67,144.83,280,30,37,12.8,1003.2
31/01/2020 18:50,94866,YMML,31/01/2020 0:00,850,-37.67,144.83,280,15,37.2,12.9,1003.2
31/01/2020 19:00,94866,YMML,31/01/2020 0:00,900,-37.67,144.83,290,11,36.6,15.3,1003.6
31/01/2020 19:02,94866,YMML,,,,,,28,39.8,13.1,
31/01/2020 19:06,94866,YMML,31/01/2020 0:00,906,-37.67,144.83,190,17,31.3,16.4,1004.2
31/01/2020 19:30,94866,YMML,31/01/2020 0:00,930,-37.67,144.83,190,12,29.6,15.4,1005.9
31/01/2020 19:46,94866,YMML,,,,,,35,37.2,14.1,
31/01/2020 20:00,94866,YMML,31/01/2020 0:00,1000,-37.67,144.83,150,10,26.8,17.1,1006.7
31/01/2020 20:06,94866,YMML,,,,,,24,31.3,16.4,
31/01/2020 20:30,94866,YMML,31/01/2020 0:00,1030,-37.67,144.83,170,10,26,16.9,1007.4
31/01/2020 21:00,94866,YMML,31/01/2020 0:00,1100,-37.67,144.83,130,10,25.5,17.9,1007.3
31/01/2020 21:30,94866,YMML,31/01/2020 0:00,1130,-37.67,144.83,140,10,24.8,19.4,1007.8
31/01/2020 22:00,94866,YMML,31/01/2020 0:00,1200,-37.67,144.83,70,7,24.7,19.8,1009
31/01/2020 22:30,94866,YMML,31/01/2020 0:00,1230,-37.67,144.83,60,6,24.6,19.8,1007.5
31/01/2020 23:00,94866,YMML,31/01/2020 0:00,1300,-37.67,144.83,40,6,25,20.1,1007.1
31/01/2020 23:30,94866,YMML,31/01/2020 0:00,1330,-37.67,144.83,50,1,23.9,21.3,1007.7
1/02/2020 0:00,94866,YMML,31/01/2020 0:00,1400,-37.67,144.83,220,5,23.2,21.4,1008.2
1/02/2020 0:30,94866,YMML,31/01/2020 0:00,1430,-37.67,144.83,240,6,23.5,21.4,1008.4
1/02/2020 1:00,94866,YMML,31/01/2020 0:00,1500,-37.67,144.83,230,5,23.3,21.5,1007.9
1/02/2020 1:30,94866,YMML,31/01/2020 0:00,1530,-37.67,144.83,290,5,23.5,21.1,1008.1
1/02/2020 2:00,94866,YMML,31/01/2020 0:00,1600,-37.67,144.83,320,5,23.6,21,1008.2
1/02/2020 2:30,94866,YMML,31/01/2020 0:00,1630,-37.67,144.83,360,6,23.5,21.4,1007.2
1/02/2020 3:00,94866,YMML,31/01/2020 0:00,1700,-37.67,144.83,40,8,23.8,21.2,1006.3
1/02/2020 3:30,94866,YMML,31/01/2020 0:00,1730,-37.67,144.83,10,9,23.9,21.2,1006.2
1/02/2020 4:00,94866,YMML,31/01/2020 0:00,1800,-37.67,144.83,360,11,23.9,21.2,1006.4
1/02/2020 4:30,94866,YMML,31/01/2020 0:00,1830,-37.67,144.83,10,9,24.2,20.9,1006
1/02/2020 5:00,94866,YMML,31/01/2020 0:00,1900,-37.67,144.83,10,10,24.8,20.4,1006
1/02/2020 5:30,94866,YMML,31/01/2020 0:00,1930,-37.67,144.83,350,11,26.8,20.3,1006
1/02/2020 6:00,94866,YMML,31/01/2020 0:00,2000,-37.67,144.83,330,13,27.5,20.4,1006.4
1/02/2020 6:30,94866,YMML,31/01/2020 0:00,2030,-37.67,144.83,320,13,27.6,20.7,1006.5
1/02/2020 7:00,94866,YMML,31/01/2020 0:00,2100,-37.67,144.83,310,11,27.8,20.6,1006.7
1/02/2020 7:30,94866,YMML,31/01/2020 0:00,2130,-37.67,144.83,320,12,28.3,20.1,1007.2
1/02/2020 8:00,94866,YMML,31/01/2020 0:00,2200,-37.67,144.83,330,11,28.7,20.2,1007.6
1/02/2020 8:30,94866,YMML,31/01/2020 0:00,2230,-37.67,144.83,330,9,28.1,20.2,1007.4
1/02/2020 9:00,94866,YMML,31/01/2020 0:00,2300,-37.67,144.83,350,10,27.9,20,1007.6
1/02/2020 9:30,94866,YMML,31/01/2020 0:00,2330,-37.67,144.83,330,9,28,19.9,1008.1
1/02/2020 10:00,94866,YMML,1/02/2020 0:00,0,-37.67,144.83,320,10,28,19.8,1008.6
1/02/2020 10:30,94866,YMML,1/02/2020 0:00,30,-37.67,144.83,330,10,27.3,21.2,1008.4
1/02/2020 11:00,94866,YMML,1/02/2020 0:00,100,-37.67,144.83,320,10,27.7,20.9,1008.3
1/02/2020 11:30,94866,YMML,1/02/2020 0:00,130,-37.67,144.83,310,10,26.6,21.7,1008
1/02/2020 12:00,94866,YMML,1/02/2020 0:00,200,-37.67,144.83,300,8,27.2,21.4,1008.3
1/02/2020 12:17,94866,YMML,1/02/2020 0:00,217,-37.67,144.83,170,12,22,20,1008.3
1/02/2020 12:30,94866,YMML,1/02/2020 0:00,230,-37.67,144.83,170,13,20.8,19.4,1008.7
1/02/2020 12:47,94866,YMML,1/02/2020 0:00,247,-37.67,144.83,170,13,20.2,18.9,1008.8
1/02/2020 13:00,94866,YMML,1/02/2020 0:00,300,-37.67,144.83,170,11,19.4,18.8,1008.9
1/02/2020 13:17,94866,YMML,,,,,,15,22,20,
1/02/2020 13:30,94866,YMML,1/02/2020 0:00,330,-37.67,144.83,180,10,19.1,18.8,1009.1
1/02/2020 13:47,94866,YMML,,,,,,24,20.2,18.9,
1/02/2020 13:50,94866,YMML,1/02/2020 0:00,350,-37.67,144.83,160,7,19,18.7,1009.6
1/02/2020 14:00,94866,YMML,1/02/2020 0:00,400,-37.67,144.83,170,10,18.8,18.5,1009
1/02/2020 14:30,94866,YMML,1/02/2020 0:00,430,-37.67,144.83,190,9,18.5,18,1009.3
1/02/2020 14:50,94866,YMML,,,,,,13,19,18.7,
1/02/2020 15:00,94866,YMML,1/02/2020 0:00,500,-37.67,144.83,170,10,18,17.7,1009.5
1/02/2020 15:30,94866,YMML,1/02/2020 0:00,530,-37.67,144.83,190,9,18,17.3,1009.8
1/02/2020 16:00,94866,YMML,1/02/2020 0:00,600,-37.67,144.83,190,7,17.8,17.3,1010.5
1/02/2020 16:06,94866,YMML,1/02/2020 0:00,606,-37.67,144.83,190,7,17.7,17.2,1010.3
1/02/2020 16:30,94866,YMML,1/02/2020 0:00,630,-37.67,144.83,180,9,17.4,16.7,1010.1
1/02/2020 17:00,94866,YMML,1/02/2020 0:00,700,-37.67,144.83,180,9,17.1,16.4,1010.4
1/02/2020 17:06,94866,YMML,,,,,,13,17.7,17.2,
1/02/2020 17:30,94866,YMML,1/02/2020 0:00,730,-37.67,144.83,170,10,16.7,16,1011.1
1/02/2020 17:34,94866,YMML,1/02/2020 0:00,734,-37.67,144.83,170,11,16.4,16.1,1011
1/02/2020 18:00,94866,YMML,1/02/2020 0:00,800,-37.67,144.83,170,10,16.2,15.7,1011.2
1/02/2020 18:30,94866,YMML,1/02/2020 0:00,830,-37.67,144.83,180,10,15.9,15.4,1011.5
1/02/2020 18:34,94866,YMML,,,,,,20,16.4,16.1,
1/02/2020 19:00,94866,YMML,1/02/2020 0:00,900,-37.67,144.83,180,8,15.9,15.6,1012
1/02/2020 19:03,94866,YMML,1/02/2020 0:00,903,-37.67,144.83,180,7,15.9,15.6,1012
1/02/2020 19:26,94866,YMML,1/02/2020 0:00,926,-37.67,144.83,180,7,15.7,15.5,1012.1
1/02/2020 19:27,94866,YMML,1/02/2020 0:00,927,-37.67,144.83,180,8,15.7,15.5,1012
1/02/2020 19:30,94866,YMML,1/02/2020 0:00,930,-37.67,144.83,170,8,15.7,15.4,1012
1/02/2020 19:46,94866,YMML,1/02/2020 0:00,946,-37.67,144.83,170,8,15.5,15,1012.1
1/02/2020 19:56,94866,YMML,1/02/2020 0:00,956,-37.67,144.83,160,6,15.5,15.2,1012.3
1/02/2020 20:00,94866,YMML,1/02/2020 0:00,1000,-37.67,144.83,160,6,15.6,15.1,1012.2
1/02/2020 20:03,94866,YMML,,,,,,13,15.9,15.6,
1/02/2020 20:27,94866,YMML,,,,,,15,15.7,15.5,
1/02/2020 20:30,94866,YMML,1/02/2020 0:00,1030,-37.67,144.83,170,7,15.7,15.4,1012.2
1/02/2020 20:46,94866,YMML,,,,,,15,15.5,15,
1/02/2020 21:00,94866,YMML,1/02/2020 0:00,1100,-37.67,144.83,170,7,15.6,15.1,1012.1
1/02/2020 21:30,94866,YMML,1/02/2020 0:00,1130,-37.67,144.83,170,7,15.6,15.1,1011.9
1/02/2020 22:00,94866,YMML,1/02/2020 0:00,1200,-37.67,144.83,180,7,15.5,15,1012.1
1/02/2020 22:19,94866,YMML,1/02/2020 0:00,1219,-37.67,144.83,170,10,15.2,14.7,1011.9
1/02/2020 22:30,94866,YMML,1/02/2020 0:00,1230,-37.67,144.83,180,9,15.1,14.8,1012
1/02/2020 22:36,94866,YMML,1/02/2020 0:00,1236,-37.67,144.83,180,7,15.2,14.9,1012
1/02/2020 23:00,94866,YMML,1/02/2020 0:00,1300,-37.67,144.83,170,7,15.2,14.9,1011.8
1/02/2020 23:19,94866,YMML,,,,,,19,15.2,14.7,
1/02/2020 23:26,94866,YMML,1/02/2020 0:00,1326,-37.67,144.83,160,7,15,14.5,1011.4
1/02/2020 23:30,94866,YMML,1/02/2020 0:00,1330,-37.67,144.83,160,8,15,14.5,1011.6
1/02/2020 23:36,94866,YMML,,,,,,13,15.2,14.9,
2/02/2020 0:00,94866,YMML,1/02/2020 0:00,1400,-37.67,144.83,210,7,15,14.5,1011.8
2/02/2020 0:26,94866,YMML,,,,,,13,15,14.5,
2/02/2020 0:30,94866,YMML,1/02/2020 0:00,1430,-37.67,144.83,200,8,13.9,13.5,1011.2
2/02/2020 0:41,94866,YMML,1/02/2020 0:00,1441,-37.67,144.83,210,11,13.1,12.6,1011.4
2/02/2020 1:00,94866,YMML,1/02/2020 0:00,1500,-37.67,144.83,230,10,13,12.4,1011.2
2/02/2020 1:07,94866,YMML,1/02/2020 0:00,1507,-37.67,144.83,230,8,13,12.4,1011.2
2/02/2020 1:30,94866,YMML,1/02/2020 0:00,1530,-37.67,144.83,240,6,13.2,12.5,1011.1
2/02/2020 1:41,94866,YMML,,,,,,20,13.1,12.6,
2/02/2020 1:43,94866,YMML,1/02/2020 0:00,1543,-37.67,144.83,230,6,13.3,12.8,1011
2/02/2020 2:00,94866,YMML,1/02/2020 0:00,1600,-37.67,144.83,240,7,13.4,12.7,1010.9
2/02/2020 2:07,94866,YMML,,,,,,15,13,12.4,
2/02/2020 2:30,94866,YMML,1/02/2020 0:00,1630,-37.67,144.83,250,5,13.4,12.3,1010.7
2/02/2020 2:43,94866,YMML,,,,,,11,13.3,12.8,
2/02/2020 3:00,94866,YMML,1/02/2020 0:00,1700,-37.67,144.83,250,5,13.6,12.7,1010.7
2/02/2020 3:30,94866,YMML,1/02/2020 0:00,1730,-37.67,144.83,250,4,13.8,12.5,1010.3
2/02/2020 4:00,94866,YMML,1/02/2020 0:00,1800,-37.67,144.83,260,5,14,12.5,1010.4
2/02/2020 4:30,94866,YMML,1/02/2020 0:00,1830,-37.67,144.83,260,7,14.2,12.7,1010.7
2/02/2020 5:00,94866,YMML,1/02/2020 0:00,1900,-37.67,144.83,280,9,14.4,12.6,1011.8
2/02/2020 5:30,94866,YMML,1/02/2020 0:00,1930,-37.67,144.83,270,5,14.3,11.9,1010.7
2/02/2020 6:00,94866,YMML,1/02/2020 0:00,2000,-37.67,144.83,260,5,14.2,12.2,1011.3
2/02/2020 6:30,94866,YMML,1/02/2020 0:00,2030,-37.67,144.83,260,7,14.2,11.6,1011.4
2/02/2020 7:00,94866,YMML,1/02/2020 0:00,2100,-37.67,144.83,260,9,14.5,11.7,1011.9
2/02/2020 7:30,94866,YMML,1/02/2020 0:00,2130,-37.67,144.83,260,10,15.1,11,1012.8
2/02/2020 8:00,94866,YMML,1/02/2020 0:00,2200,-37.67,144.83,270,10,15.7,10.4,1012.8
2/02/2020 8:30,94866,YMML,1/02/2020 0:00,2230,-37.67,144.83,280,11,17,10.2,1013.2
2/02/2020 9:00,94866,YMML,1/02/2020 0:00,2300,-37.67,144.83,270,12,17.5,8.9,1013
2/02/2020 9:30,94866,YMML,1/02/2020 0:00,2330,-37.67,144.83,260,12,18.7,8.8,1012.6
2/02/2020 10:00,94866,YMML,2/02/2020 0:00,0,-37.67,144.83,260,13,20.1,8.7,1012.3
2/02/2020 10:30,94866,YMML,2/02/2020 0:00,30,-37.67,144.83,250,14,20.3,8,1012.2
2/02/2020 11:00,94866,YMML,2/02/2020 0:00,100,-37.67,144.83,260,15,20.8,8.2,1011.9
2/02/2020 11:30,94866,YMML,2/02/2020 0:00,130,-37.67,144.83,250,14,21.3,8.7,1011.9
2/02/2020 12:00,94866,YMML,2/02/2020 0:00,200,-37.67,144.83,250,16,22,9.2,1011.7
2/02/2020 12:30,94866,YMML,2/02/2020 0:00,230,-37.67,144.83,250,17,21,9.5,1011.6
2/02/2020 13:00,94866,YMML,2/02/2020 0:00,300,-37.67,144.83,250,13,21.5,9.9,1011.4
2/02/2020 13:30,94866,YMML,2/02/2020 0:00,330,-37.67,144.83,280,15,24,11.5,1011
2/02/2020 14:00,94866,YMML,2/02/2020 0:00,400,-37.67,144.83,260,11,22.1,10,1010.7
2/02/2020 14:30,94866,YMML,2/02/2020 0:00,430,-37.67,144.83,260,14,23.8,10.5,1010.4
2/02/2020 15:00,94866,YMML,2/02/2020 0:00,500,-37.67,144.83,260,13,22.8,8.6,1009.9
2/02/2020 15:30,94866,YMML,2/02/2020 0:00,530,-37.67,144.83,240,14,24.1,9.7,1009.6
2/02/2020 16:00,94866,YMML,2/02/2020 0:00,600,-37.67,144.83,230,13,24.1,10.2,1009.3
2/02/2020 16:30,94866,YMML,2/02/2020 0:00,630,-37.67,144.83,240,14,23.2,9.4,1008.7
2/02/2020 17:00,94866,YMML,2/02/2020 0:00,700,-37.67,144.83,230,11,23,10.6,1008.4
2/02/2020 17:30,94866,YMML,2/02/2020 0:00,730,-37.67,144.83,240,13,23.5,8.9,1008.1
2/02/2020 18:00,94866,YMML,2/02/2020 0:00,800,-37.67,144.83,240,14,23.8,8.8,1008.1
2/02/2020 18:30,94866,YMML,2/02/2020 0:00,830,-37.67,144.83,160,11,19.1,13.5,1009
2/02/2020 19:00,94866,YMML,2/02/2020 0:00,900,-37.67,144.83,170,13,18.5,13.4,1009.8
2/02/2020 19:30,94866,YMML,2/02/2020 0:00,930,-37.67,144.83,160,9,17.4,13.5,1009.9
2/02/2020 20:00,94866,YMML,2/02/2020 0:00,1000,-37.67,144.83,170,8,16.9,13.4,1010.2
2/02/2020 20:30,94866,YMML,2/02/2020 0:00,1030,-37.67,144.83,170,5,16.3,13.5,1010.5
2/02/2020 21:00,94866,YMML,2/02/2020 0:00,1100,-37.67,144.83,210,5,15.3,13,1010.8
2/02/2020 21:30,94866,YMML,2/02/2020 0:00,1130,-37.67,144.83,240,5,15.8,8.8,1011
2/02/2020 22:00,94866,YMML,2/02/2020 0:00,1200,-37.67,144.83,210,10,15.4,8.5,1011.1
2/02/2020 22:30,94866,YMML,2/02/2020 0:00,1230,-37.67,144.83,220,10,14.9,8.8,1011.4
2/02/2020 23:00,94866,YMML,2/02/2020 0:00,1300,-37.67,144.83,230,6,14.2,9.1,1011.3
2/02/2020 23:30,94866,YMML,2/02/2020 0:00,1330,-37.67,144.83,240,7,14.1,9.2,1011.3
3/02/2020 0:00,94866,YMML,2/02/2020 0:00,1400,-37.67,144.83,240,8,13.8,9.3,1011.4
3/02/2020 0:30,94866,YMML,2/02/2020 0:00,1430,-37.67,144.83,240,9,13.7,9.2,1011.1
3/02/2020 1:00,94866,YMML,2/02/2020 0:00,1500,-37.67,144.83,250,9,13.6,8.7,1010.7
3/02/2020 1:30,94866,YMML,2/02/2020 0:00,1530,-37.67,144.83,260,8,13,8.9,1010.5
3/02/2020 2:00,94866,YMML,2/02/2020 0:00,1600,-37.67,144.83,260,7,12.3,8.7,1010.3
3/02/2020 2:30,94866,YMML,2/02/2020 0:00,1630,-37.67,144.83,290,7,12,8.6,1010
3/02/2020 3:00,94866,YMML,2/02/2020 0:00,1700,-37.67,144.83,280,11,12.3,8.3,1009.8
3/02/2020 3:30,94866,YMML,2/02/2020 0:00,1730,-37.67,144.83,260,8,12.5,7.6,1009.8
3/02/2020 4:00,94866,YMML,2/02/2020 0:00,1800,-37.67,144.83,270,12,12.7,7.4,1009.7
3/02/2020 4:30,94866,YMML,2/02/2020 0:00,1830,-37.67,144.83,280,9,12,7.9,1010
3/02/2020 5:00,94866,YMML,2/02/2020 0:00,1900,-37.67,144.83,260,8,12.7,8.1,1010.3
3/02/2020 5:30,94866,YMML,2/02/2020 0:00,1930,-37.67,144.83,240,8,13.2,8.2,1010.9
3/02/2020 5:43,94866,YMML,2/02/2020 0:00,1943,-37.67,144.83,230,20,13.1,9,1011.3
3/02/2020 6:00,94866,YMML,2/02/2020 0:00,2000,-37.67,144.83,230,10,13.1,9.2,1011.6
3/02/2020 6:30,94866,YMML,2/02/2020 0:00,2030,-37.67,144.83,250,11,13.6,8.9,1011.7
3/02/2020 6:43,94866,YMML,,,,,,24,13.1,9,
3/02/2020 6:59,94866,YMML,2/02/2020 0:00,2059,-37.67,144.83,250,15,13.7,9.4,1012.2
3/02/2020 7:00,94866,YMML,2/02/2020 0:00,2100,-37.67,144.83,250,16,13.5,9.4,1012.3
3/02/2020 7:01,94866,YMML,2/02/2020 0:00,2101,-37.67,144.83,250,16,13.5,9.4,1012.3
3/02/2020 7:30,94866,YMML,2/02/2020 0:00,2130,-37.67,144.83,240,15,13.4,9.7,1012.9
3/02/2020 8:00,94866,YMML,2/02/2020 0:00,2200,-37.67,144.83,230,17,13.8,9.1,1013.1
3/02/2020 8:01,94866,YMML,,,,,,30,13.5,9.4,
3/02/2020 8:30,94866,YMML,2/02/2020 0:00,2230,-37.67,144.83,210,14,14.5,9.5,1013.6
3/02/2020 9:00,94866,YMML,2/02/2020 0:00,2300,-37.67,144.83,210,17,14.7,7,1014.2
3/02/2020 9:30,94866,YMML,2/02/2020 0:00,2330,-37.67,144.83,210,19,14.9,5.7,1014.4
3/02/2020 9:48,94866,YMML,2/02/2020 0:00,2348,-37.67,144.83,210,17,15.1,5.5,1014.6
3/02/2020 10:00,94866,YMML,3/02/2020 0:00,0,-37.67,144.83,210,20,15.6,4.8,1014.8
3/02/2020 10:13,94866,YMML,3/02/2020 0:00,13,-37.67,144.83,220,17,15,4.3,1015
3/02/2020 10:30,94866,YMML,3/02/2020 0:00,30,-37.67,144.83,210,17,15.5,3.5,1015.1
3/02/2020 11:00,94866,YMML,3/02/2020 0:00,100,-37.67,144.83,220,18,16.7,3.3,1014.8
3/02/2020 11:13,94866,YMML,,,,,,32,15,4.3,
3/02/2020 11:30,94866,YMML,3/02/2020 0:00,130,-37.67,144.83,210,19,17.3,0.7,1015.3
3/02/2020 12:00,94866,YMML,3/02/2020 0:00,200,-37.67,144.83,190,15,15.8,5.1,1015.7
3/02/2020 12:30,94866,YMML,3/02/2020 0:00,230,-37.67,144.83,200,18,16.3,3.3,1015.9
3/02/2020 12:34,94866,YMML,3/02/2020 0:00,234,-37.67,144.83,200,18,17.2,3.4,1015.9
3/02/2020 13:00,94866,YMML,3/02/2020 0:00,300,-37.67,144.83,190,17,17.3,3.9,1016
3/02/2020 13:02,94866,YMML,3/02/2020 0:00,302,-37.67,144.83,190,16,16.2,3.1,1016.1
3/02/2020 13:30,94866,YMML,3/02/2020 0:00,330,-37.67,144.83,190,19,16.4,3.4,1016
3/02/2020 13:34,94866,YMML,,,,,,33,17.2,3.4,
3/02/2020 13:59,94866,YMML,3/02/2020 0:00,359,-37.67,144.83,190,18,18.3,5.1,1016.4
3/02/2020 14:00,94866,YMML,3/02/2020 0:00,400,-37.67,144.83,190,19,17.3,3.9,1016.5
3/02/2020 14:02,94866,YMML,,,,,,30,16.2,3.1,
3/02/2020 14:18,94866,YMML,3/02/2020 0:00,418,-37.67,144.83,200,19,16.1,2.3,1016.6
3/02/2020 14:30,94866,YMML,3/02/2020 0:00,430,-37.67,144.83,200,17,16.7,4.1,1016.8
3/02/2020 14:46,94866,YMML,3/02/2020 0:00,446,-37.67,144.83,180,17,15.7,4.1,1016.9
3/02/2020 15:00,94866,YMML,3/02/2020 0:00,500,-37.67,144.83,180,19,16.9,3,1017
3/02/2020 15:18,94866,YMML,,,,,,35,16.1,2.3,
3/02/2020 15:29,94866,YMML,3/02/2020 0:00,529,-37.67,144.83,170,20,17.1,2.7,1017.2
3/02/2020 15:30,94866,YMML,3/02/2020 0:00,530,-37.67,144.83,170,20,17.9,3,1017.1
3/02/2020 15:46,94866,YMML,,,,,,32,15.7,4.1,
3/02/2020 16:00,94866,YMML,3/02/2020 0:00,600,-37.67,144.83,170,21,17,1.9,1017.3
3/02/2020 16:30,94866,YMML,3/02/2020 0:00,630,-37.67,144.83,170,18,15.6,3.4,1017.6
3/02/2020 16:32,94866,YMML,3/02/2020 0:00,632,-37.67,144.83,170,18,16.2,3.7,1017.6
3/02/2020 17:00,94866,YMML,3/02/2020 0:00,700,-37.67,144.83,180,21,16.1,-3.1,1017.8
3/02/2020 17:16,94866,YMML,3/02/2020 0:00,716,-37.67,144.83,170,20,16.1,1.7,1017.8
3/02/2020 17:30,94866,YMML,3/02/2020 0:00,730,-37.67,144.83,180,18,15.8,2.2,1018.2
3/02/2020 17:32,94866,YMML,,,,,,33,16.2,3.7,
3/02/2020 17:37,94866,YMML,3/02/2020 0:00,737,-37.67,144.83,170,20,15.9,2.6,1018.2
3/02/2020 18:00,94866,YMML,3/02/2020 0:00,800,-37.67,144.83,180,18,15.4,2.8,1018.5
3/02/2020 18:16,94866,YMML,,,,,,37,16.1,1.7,
3/02/2020 18:30,94866,YMML,3/02/2020 0:00,830,-37.67,144.83,180,19,14.4,2.5,1019
3/02/2020 18:37,94866,YMML,,,,,,37,15.9,2.6,
3/02/2020 18:44,94866,YMML,3/02/2020 0:00,844,-37.67,144.83,180,17,14.3,3.8,1019.3
3/02/2020 19:00,94866,YMML,3/02/2020 0:00,900,-37.67,144.83,180,18,13.8,3.4,1019.4
3/02/2020 19:30,94866,YMML,3/02/2020 0:00,930,-37.67,144.83,180,14,13.3,5.2,1019.6
3/02/2020 19:44,94866,YMML,,,,,,32,14.3,3.8,
3/02/2020 20:00,94866,YMML,3/02/2020 0:00,1000,-37.67,144.83,190,15,13.2,4.2,1019.7
3/02/2020 20:30,94866,YMML,3/02/2020 0:00,1030,-37.67,144.83,190,11,13,4.8,1020.1
3/02/2020 21:00,94866,YMML,3/02/2020 0:00,1100,-37.67,144.83,190,10,12.8,4.5,1020.3
3/02/2020 21:30,94866,YMML,3/02/2020 0:00,1130,-37.67,144.83,190,10,12.6,4,1020.5
3/02/2020 22:00,94866,YMML,3/02/2020 0:00,1200,-37.67,144.83,190,10,12.8,4.5,1020.6
3/02/2020 22:30,94866,YMML,3/02/2020 0:00,1230,-37.67,144.83,170,12,13.6,6,1020.7
3/02/2020 23:00,94866,YMML,3/02/2020 0:00,1300,-37.67,144.83,160,17,13.5,4.1,1020.8
3/02/2020 23:30,94866,YMML,3/02/2020 0:00,1330,-37.67,144.83,160,13,13.1,3.8,1020.8
4/02/2020 0:00,94866,YMML,3/02/2020 0:00,1400,-37.67,144.83,160,15,13.1,3.5,1020.8
4/02/2020 0:30,94866,YMML,3/02/2020 0:00,1430,-37.67,144.83,160,15,13,4,1020.7
4/02/2020 1:00,94866,YMML,3/02/2020 0:00,1500,-37.67,144.83,160,12,12.7,4.4,1020.7
4/02/2020 1:30,94866,YMML,3/02/2020 0:00,1530,-37.67,144.83,160,12,12.4,3.4,1020.7
4/02/2020 2:00,94866,YMML,3/02/2020 0:00,1600,-37.67,144.83,150,11,12.4,3.4,1020.7
4/02/2020 2:30,94866,YMML,3/02/2020 0:00,1630,-37.67,144.83,140,12,12.6,3.4,1020.8
4/02/2020 3:00,94866,YMML,3/02/2020 0:00,1700,-37.67,144.83,130,10,12.1,3.3,1020.8
4/02/2020 3:30,94866,YMML,3/02/2020 0:00,1730,-37.67,144.83,130,8,12.2,3.2,1021
4/02/2020 4:00,94866,YMML,3/02/2020 0:00,1800,-37.67,144.83,130,9,12.5,3.6,1020.9
4/02/2020 4:30,94866,YMML,3/02/2020 0:00,1830,-37.67,144.83,120,9,11.9,4.1,1021.2
4/02/2020 5:00,94866,YMML,3/02/2020 0:00,1900,-37.67,144.83,110,8,11.7,4.2,1021.3
4/02/2020 5:30,94866,YMML,3/02/2020 0:00,1930,-37.67,144.83,110,8,11.5,4.4,1021.5
4/02/2020 6:00,94866,YMML,3/02/2020 0:00,2000,-37.67,144.83,90,6,11.6,4.8,1021.9
